landbase,discount_rate,flow_policy,max_decrease,max_increase,horizon,max_abs_rel_deviation,mean_abs_rel_deviation,total_projected,total_realized,total_rel_change,occurrence,occurrence_tolerance
9,0.04,+/-20%,0.2,0.2,15,0.17930069149744923,0.06153322147454642,151308.2207020354,147910.10911499272,-0.022458208623934838,True,0.05
9,0.06,NHF,,,15,3.1474286019887113e-16,2.098285734659141e-17,150242.19256177795,150242.19256177795,0.0,False,0.05
9,0.06,NDY,0.0,,15,0.25568311189167425,0.11528883017456067,163980.1926433808,145075.1080617263,-0.11528883017456094,True,0.05
9,0.06,-10%,0.1,,15,0.22576244759427538,0.07928400876648126,158310.65207796262,147776.01114812362,-0.06654410673926754,True,0.05
9,0.06,-20%,0.2,,15,0.18916287622166572,0.07623417110698842,158569.11361147813,148662.4419721747,-0.06247541790248309,True,0.05
9,0.06,+/-10%,0.1,0.1,15,0.24148284749922855,0.06581962297535508,157301.4357492391,149876.46774276,-0.04720216297526727,True,0.05
9,0.06,+/-20%,0.2,0.2,15,0.2576479540518848,0.1029329588625871,156541.76547249968,147919.04306165682,-0.05508256780429407,True,0.05
10,0.0,NHF,,,15,1.0,0.629072212655393,144093.7898381103,102373.14137301543,-0.2895381439544904,True,0.05
10,0.0,NDY,0.0,,15,0.8075094167331244,0.14520463300164194,143120.73013901451,110878.4027995736,-0.22528062362540802,True,0.05
10,0.0,-10%,0.1,,15,0.918210660126767,0.34619545182198197,143982.93494210145,109315.2886169205,-0.240776077658936,True,0.05
10,0.0,-20%,0.2,,15,0.9598331164936588,0.35375320861585385,144076.3408516352,105823.99522668596,-0.26550053533314105,True,0.05
10,0.0,+/-10%,0.1,0.1,15,0.49742500565646514,0.19909057439638472,138884.27501421212,124345.27464509643,-0.1046842802587111,True,0.05
10,0.0,+/-20%,0.2,0.2,15,0.47277670353101786,0.15419695860171573,140407.8575455606,124509.18848381174,-0.11323204655116928,True,0.05
10,0.02,NHF,,,15,0.15355839258466414,0.03945782459434735,130552.75238227664,129593.37788211662,-0.00734855820849212,False,0.05
10,0.02,NDY,0.0,,15,0.06955857926710786,0.028847043339102776,132257.53762485378,129809.83862450863,-0.018507066170307857,False,0.05
10,0.02,-10%,0.1,,15,0.1421623749468632,0.036545268015736855,130103.69287064124,128777.20648350744,-0.010195609039727207,False,0.05
10,0.02,-20%,0.2,,15,0.12427807471211591,0.040252250739819924,129854.58987871461,128805.04687776286,-0.008082448236385341,False,0.05
10,0.02,+/-10%,0.1,0.1,15,0.10162372282985672,0.04520197002879509,130880.18499354589,129427.55360783015,-0.011098940498803316,False,0.05
10,0.02,+/-20%,0.2,0.2,15,0.048242744157027874,0.01719738892380102,130617.69201520758,129604.96578385589,-0.0077533618587731145,False,0.05
10,0.04,NHF,,,15,2.1517073956628392e-16,2.4458332329259804e-17,129209.14025295165,129209.14025295165,0.0,False,0.05
10,0.04,NDY,0.0,,15,0.14704039700767413,0.06982783615223492,140508.2772401927,129797.72111952704,-0.07622722540648928,True,0.05
10,0.04,-10%,0.1,,15,0.0501077616820016,0.011217715288191456,129987.42573129955,128463.50298433927,-0.011723616637430904,False,0.05
10,0.04,-20%,0.2,,15,0.06891586257941171,0.007143812252836221,128597.9896045537,127710.86546011089,-0.0068984293391426595,False,0.05
10,0.04,+/-10%,0.1,0.1,15,0.173337352778107,0.07939024564450638,132551.1833561345,131519.73762806138,-0.00778149015314237,True,0.05
10,0.04,+/-20%,0.2,0.2,15,0.1067479042787367,0.05474625264010584,130908.82281956686,129446.88521208329,-0.011167601816254815,True,0.05
10,0.06,NHF,,,15,2.1517073956628392e-16,2.4458332329259804e-17,129209.14025295165,129209.14025295165,0.0,False,0.05
10,0.06,NDY,0.0,,15,0.22180122859979992,0.09432140369357384,141869.16692359652,127858.21998124363,-0.0987596335847836,True,0.05
10,0.06,-10%,0.1,,15,0.2368522229855499,0.07199387375105433,138543.2473631349,128302.83694386703,-0.07391490104477473,True,0.05
10,0.06,-20%,0.2,,15,0.12246008854865456,0.040540751956037124,133110.02099928283,128034.91309002951,-0.038127166318159184,False,0.05
10,0.06,+/-10%,0.1,0.1,15,0.40663640161568726,0.1707282678121905,134755.99501034772,131256.01434779275,-0.02597272694462469,True,0.05
10,0.06,+/-20%,0.2,0.2,15,0.307660779450625,0.1548321124656808,130736.66093067173,129785.12999375591,-0.007278225787183039,True,0.05
11,0.0,NHF,,,15,1.0,0.5536280623745263,162561.1468567226,112744.93887174976,-0.3064459678602023,True,0.05
11,0.0,NDY,0.0,,15,0.7413844603845594,0.11750363012296594,160685.9168567802,126883.70477889772,-0.210362007692376,True,0.05
11,0.0,-10%,0.1,,15,0.7750672102693421,0.22850371638639025,162778.07450100587,123389.28151874927,-0.241978491900721,True,0.05
11,0.0,-20%,0.2,,15,0.8590667552643734,0.324517055486583,162598.61477520622,120914.83441582612,-0.25635999677493093,True,0.05
11,0.0,+/-10%,0.1,0.1,15,0.3787797483260858,0.13854897868874388,157236.50544892676,135522.2305861474,-0.13809944962070242,True,0.05
11,0.0,+/-20%,0.2,0.2,15,0.39814287563837014,0.17067629915806629,158429.94627688185,138235.1527696357,-0.1274682847645009,True,0.05
11,0.02,NHF,,,15,0.34482991082530967,0.05927604418406087,150757.78364937368,149659.54714162368,-0.007284774829963232,True,0.05
11,0.02,NDY,0.0,,15,0.16868608039034527,0.10415287023658865,164581.72761901576,147440.06829899878,-0.10415287023658894,True,0.05
11,0.02,-10%,0.1,,15,0.1886268771988704,0.04792292385129957,151198.30566099964,147887.50351305894,-0.02189708498032923,False,0.05
11,0.02,-20%,0.2,,15,0.1518890011569588,0.03722235109133043,150801.32013841532,148499.7268022129,-0.015262421669053394,False,0.05
11,0.02,+/-10%,0.1,0.1,15,0.15104735178395404,0.030601187026184647,149733.590637532,147403.35664688147,-0.015562533301505185,False,0.05
11,0.02,+/-20%,0.2,0.2,15,0.18109569606540743,0.03459129611418889,149624.5962220701,146969.30070420017,-0.017746383849410647,False,0.05
11,0.04,NHF,,,15,3.0142961429849037e-16,3.837785698182058e-17,148759.43193172867,148759.43193172867,0.0,False,0.05
11,0.04,NDY,0.0,,15,0.19826769514313994,0.10827729301629542,164274.38268237663,146487.19721360592,-0.10827729301629523,True,0.05
11,0.04,-10%,0.1,,15,0.14311433247797606,0.05040158811098726,153804.86967476242,146817.49216095364,-0.045430144888028386,True,0.05
11,0.04,-20%,0.2,,15,0.11750276175258763,0.029470470714423658,149444.2483484709,146115.9207676935,-0.022271366195482353,False,0.05
11,0.04,+/-10%,0.1,0.1,15,0.14379918177507764,0.05661147554668266,153314.09443173386,146689.0747129654,-0.043212072205914345,True,0.05
11,0.04,+/-20%,0.2,0.2,15,0.10590799803795684,0.05613486124043428,149834.9519177698,145912.67914210065,-0.02617728857964802,True,0.05
11,0.06,NHF,,,15,3.0142961429849037e-16,3.837785698182058e-17,148759.43193172867,148759.43193172867,0.0,False,0.05
11,0.06,NDY,0.0,,15,0.27112903938511373,0.11802579392272672,163656.10821395396,144340.46611169836,-0.11802579392272677,True,0.05
11,0.06,-10%,0.1,,15,0.23814439023610895,0.0927383586253233,157269.75346435138,146227.67774888562,-0.07021105757610721,True,0.05
11,0.06,-20%,0.2,,15,0.1839535236071762,0.08722193010752549,155975.49148039278,145738.87078676635,-0.06562967422938526,True,0.05
11,0.06,+/-10%,0.1,0.1,15,0.25902759208610665,0.0894677454456134,155781.1180617863,147016.34628153383,-0.056263377033769775,True,0.05
11,0.06,+/-20%,0.2,0.2,15,0.22420405786622474,0.13044837346346722,151729.35767840594,147475.03680073572,-0.028038877530130717,True,0.05
12,0.0,NHF,,,15,1.0,0.5779527013954021,158565.4962074603,106219.48949764382,-0.3301223025299855,True,0.05
12,0.0,NDY,0.0,,15,0.7561330624411943,0.11820728093464486,156666.1603223346,123079.46150814086,-0.2143838768058807,True,0.05
12,0.0,-10%,0.1,,15,0.7712268825819144,0.2239583794100082,158546.0883298653,120120.87267206977,-0.2423599097434016,True,0.05
12,0.0,-20%,0.2,,15,0.7993051755942898,0.3262489066515602,158604.64984259597,120053.59644062,-0.24306382845796265,True,0.05
12,0.0,+/-10%,0.1,0.1,15,0.42790309926943215,0.13303538686102023,153172.30514856311,132699.10653537692,-0.13366122938039657,True,0.05
12,0.0,+/-20%,0.2,0.2,15,0.4678976043393006,0.18885626154607543,154484.29100398297,133311.21567328076,-0.13705649417879204,True,0.05
12,0.02,NHF,,,15,0.26950943681175926,0.0597459711165618,146775.81472225516,145897.3507593152,-0.005985072980874257,True,0.05
12,0.02,NDY,0.0,,15,0.16383646609102828,0.09874852844843715,159960.59453051232,144164.72121088707,-0.09874852844843732,True,0.05
12,0.02,-10%,0.1,,15,0.11729506524564234,0.0386826389131261,146542.49200729752,144588.14169283657,-0.0133364069881085,False,0.05
12,0.02,-20%,0.2,,15,0.28096641206578854,0.032061184309395634,147655.8036866592,145228.25750529813,-0.016440574096989624,False,0.05
12,0.02,+/-10%,0.1,0.1,15,0.16382295929422042,0.02561763181833944,146689.60394262194,144144.23619084238,-0.017352066427114947,False,0.05
12,0.02,+/-20%,0.2,0.2,15,0.2038406912439321,0.030360177548647452,146111.34179084265,143494.7527157339,-0.017908185928881454,False,0.05
12,0.04,NHF,,,15,1.645149245369565e-16,3.105019895518673e-17,145242.55967587017,145242.55967587017,0.0,False,0.05
12,0.04,NDY,0.0,,15,0.20030758539837928,0.11533258098139827,161668.0169154441,143022.42726244158,-0.11533258098139834,True,0.05
12,0.04,-10%,0.1,,15,0.135354656893001,0.04805272208574772,151561.64355835112,144095.11962280085,-0.049263941458088406,False,0.05
12,0.04,-20%,0.2,,15,0.05807863776702411,0.01977924207517313,146433.788779164,144419.2742736095,-0.013757169860520127,False,0.05
12,0.04,+/-10%,0.1,0.1,15,0.13509336023638366,0.04720480205056701,151582.75140539568,144445.70689756013,-0.04708348701725378,False,0.05
12,0.04,+/-20%,0.2,0.2,15,0.14145236274089484,0.04632456081842392,145949.87696968825,143689.11736615404,-0.015489972656871387,False,0.05
12,0.06,NHF,,,15,1.645149245369565e-16,3.105019895518673e-17,145242.55967587017,145242.55967587017,0.0,False,0.05
12,0.06,NDY,0.0,,15,0.22243454369018706,0.12015514969669262,160719.28550431842,141408.0356954016,-0.12015514969669239,True,0.05
12,0.06,-10%,0.1,,15,0.22911669899129886,0.08954920075247799,156061.86615463518,143178.11455877844,-0.08255541160254208,True,0.05
12,0.06,-20%,0.2,,15,0.21333736653031918,0.09575922201826025,156154.8684341832,143976.90457496588,-0.07798645012691453,True,0.05
12,0.06,+/-10%,0.1,0.1,15,0.2280658726584559,0.07322870897994321,154050.11812867527,145352.25087601348,-0.056461282589842725,True,0.05
12,0.06,+/-20%,0.2,0.2,15,0.2917913669177414,0.11312009803035489,151143.586956796,143255.40382763493,-0.05218999553990927,True,0.05
13,0.0,NHF,,,15,1.0,0.558579386141642,166716.21986740662,113983.58800495052,-0.31630174859048277,True,0.05
13,0.0,NDY,0.0,,15,0.7502841667824667,0.11444334273941946,164457.0588196453,129692.62901124808,-0.211389100947757,True,0.05
13,0.0,-10%,0.1,,15,0.7706077176177258,0.21303639299763694,166697.30711817357,126853.18844864784,-0.2390207697913188,True,0.05
13,0.0,-20%,0.2,,15,0.9084503982038163,0.3180402286330882,166605.13575105075,120806.96588551845,-0.27489050477991317,True,0.05
13,0.0,+/-10%,0.1,0.1,15,0.4038781854223046,0.12500463900875025,160818.73453144002,138982.81546645358,-0.13577969711431548,True,0.05
13,0.0,+/-20%,0.2,0.2,15,0.38758256592239687,0.1711000287562333,162468.20163304592,140432.7256266358,-0.13562946955109345,True,0.05
13,0.02,NHF,,,15,0.2793817636180213,0.053189657866192355,154714.2889977965,153751.47870358152,-0.006223150430718768,True,0.05
13,0.02,NDY,0.0,,15,0.15808368031318418,0.0969693380035256,166827.32012979675,150650.1853359081,-0.09696933800352561,True,0.05
13,0.02,-10%,0.1,,15,0.285435473201838,0.04585002386644726,154450.39450410826,151194.38151742378,-0.021081286306444964,False,0.05
13,0.02,-20%,0.2,,15,0.2402164393142671,0.0625246523112359,155045.27943551194,152091.01011691988,-0.019054235829352263,True,0.05
13,0.02,+/-10%,0.1,0.1,15,0.23969790767413612,0.03732194004036449,154051.21259237177,151112.23678413613,-0.019077914148019973,False,0.05
13,0.02,+/-20%,0.2,0.2,15,0.24096169863695602,0.045287548369355175,153781.8204640674,151193.9127818152,-0.016828437031390805,False,0.05
13,0.04,NHF,,,15,2.7693376112883625e-16,3.651788969094773e-17,152491.47723869153,152491.47723869153,0.0,False,0.05
13,0.04,NDY,0.0,,15,0.1969493018852132,0.10879883714516089,167469.68104730506,149249.17449228727,-0.1087988371451609,True,0.05
13,0.04,-10%,0.1,,15,0.10610269265401924,0.04829802882935197,158279.34619756372,150463.2109848559,-0.04938190231688066,False,0.05
13,0.04,-20%,0.2,,15,0.06111436207639646,0.01789135008432443,151724.08028132576,150293.30379716057,-0.009430121319649848,False,0.05
13,0.04,+/-10%,0.1,0.1,15,0.10668601000632057,0.03919030637501785,156766.9847336352,150575.30910058535,-0.03949604340206081,False,0.05
13,0.04,+/-20%,0.2,0.2,15,0.17554111476976736,0.04489900476916948,151579.9689262998,149691.18993142463,-0.012460610780264269,False,0.05
13,0.06,NHF,,,15,2.7693376112883625e-16,3.651788969094773e-17,152491.47723869153,152491.47723869153,0.0,False,0.05
13,0.06,NDY,0.0,,15,0.20420660051010464,0.1114732164254944,166133.2650149682,147613.85560848063,-0.1114732164254944,True,0.05
13,0.06,-10%,0.1,,15,0.195144672597258,0.07593802705980016,160050.8712883949,149071.13942723957,-0.0686015125864014,True,0.05
13,0.06,-20%,0.2,,15,0.16509795276929337,0.06734361256720792,159617.21939987116,149977.27501549615,-0.06039413805489952,True,0.05
13,0.06,+/-10%,0.1,0.1,15,0.20406393877093823,0.07065210372420878,158016.6997787279,150678.19526542627,-0.04644132249045698,True,0.05
13,0.06,+/-20%,0.2,0.2,15,0.23605336319727901,0.09766691414384414,158058.61533994033,149772.53668271052,-0.05242408735144711,True,0.05
14,0.0,NHF,,,15,1.0,0.5960001670320011,170593.81035942765,116902.3092696509,-0.31473299633001345,True,0.05
14,0.0,NDY,0.0,,15,0.7582472916724606,0.10669949867333317,168495.55281781574,132980.17361793615,-0.21077932684834874,True,0.05
14,0.0,-10%,0.1,,15,0.7330441900630301,0.21290280917928703,170705.35696312637,132356.78216341021,-0.22464775260684836,True,0.05
14,0.0,-20%,0.2,,15,0.8429541397465259,0.3025020396708769,170424.4704147717,127874.59301353025,-0.24966999925354263,True,0.05
14,0.0,+/-10%,0.1,0.1,15,0.4016167132817526,0.11911910677326072,164601.03261764545,143487.33132012925,-0.1282719856719343,True,0.05
14,0.0,+/-20%,0.2,0.2,15,0.422862738928722,0.15169789101553152,165973.5361783836,144452.7210495869,-0.12966413576720298,True,0.05
14,0.02,NHF,,,15,0.2870618022556971,0.05145510263532425,157954.3180849562,156946.78177899116,-0.006378656298735273,True,0.05
14,0.02,NDY,0.0,,15,0.1474353330131629,0.08936765206207253,169094.87760018307,153983.2654133312,-0.08936765206207241,True,0.05
14,0.02,-10%,0.1,,15,0.23526154721425804,0.033266675763267986,157284.29896496623,154692.74548069996,-0.016476873415340213,False,0.05
14,0.02,-20%,0.2,,15,0.24184939623585885,0.038299414770715814,158409.99128798489,155728.88311337406,-0.016925120396835615,False,0.05
14,0.02,+/-10%,0.1,0.1,15,0.15058444940879487,0.02640573888040715,156748.54595014936,154436.19678627723,-0.014751965639333755,False,0.05
14,0.02,+/-20%,0.2,0.2,15,0.18060488744328432,0.03542975654458245,156677.07482676464,154170.55471773524,-0.015998001697445648,False,0.05
14,0.04,NHF,,,15,1.4678082877822013e-16,1.8636591858909613e-17,156508.07745503366,156508.07745503366,0.0,False,0.05
14,0.04,NDY,0.0,,15,0.17783841534447353,0.09184560106829069,168102.4675215609,152662.99535098035,-0.09184560106829058,True,0.05
14,0.04,-10%,0.1,,15,0.10687594611648006,0.031213082766838658,158060.63911900562,153879.07919897957,-0.026455415740016745,False,0.05
14,0.04,-20%,0.2,,15,0.06944282618724813,0.028209100027487177,157055.61084155567,154272.50007139074,-0.01772054341294849,False,0.05
14,0.04,+/-10%,0.1,0.1,15,0.10759769540526343,0.033969871088986935,158290.9858022764,153851.78040990737,-0.028044587440463075,False,0.05
14,0.04,+/-20%,0.2,0.2,15,0.09857888079747572,0.04709644357521254,157026.75024098807,153325.5448417452,-0.023570540647135926,False,0.05
14,0.06,NHF,,,15,1.4678082877822013e-16,1.8636591858909613e-17,156508.07745503366,156508.07745503366,0.0,False,0.05
14,0.06,NDY,0.0,,15,0.21456314068655055,0.09295733863055479,166573.427608947,151089.2050918499,-0.09295733863055489,True,0.05
14,0.06,-10%,0.1,,15,0.1872717645724131,0.05941497057080073,161498.95838924634,153137.99703648328,-0.05177099243334677,True,0.05
14,0.06,-20%,0.2,,15,0.12535447849149972,0.047131350638019716,160047.48711243266,154069.1350289931,-0.03735361417602136,False,0.05
14,0.06,+/-10%,0.1,0.1,15,0.19181664571511323,0.09004066436954063,161608.40863500303,154458.12754692286,-0.04424448671002803,True,0.05
14,0.06,+/-20%,0.2,0.2,15,0.24930644743358174,0.11311356431574832,157453.5596958503,154681.76906314827,-0.01760386134207598,True,0.05
15,0.0,NHF,,,15,1.0,0.597622771048939,165864.6361155198,111941.86847705183,-0.3251010516847748,True,0.05
15,0.0,NDY,0.0,,15,0.7713469126029278,0.10239866663586178,164034.0340135672,128760.92645937698,-0.215035299023816,True,0.05
15,0.0,-10%,0.1,,15,0.7976150204468857,0.2785589762058398,165936.36509670154,128390.1218090288,-0.2262689270419548,True,0.05
15,0.0,-20%,0.2,,15,0.840418557406117,0.3118540223488486,165896.10173796388,123567.46801706169,-0.2551514669570783,True,0.05
15,0.0,+/-10%,0.1,0.1,15,0.446025462945705,0.13228243859015412,159992.44505501923,139322.6638673536,-0.12919223267422136,True,0.05
15,0.0,+/-20%,0.2,0.2,15,0.5425653036478536,0.17747697111814403,161348.6213616826,139364.73062576773,-0.1362508743513544,True,0.05
15,0.02,NHF,,,15,0.23926983355236717,0.05285886915384159,152308.01100642036,151402.46942615038,-0.005945462581293996,True,0.05
15,0.02,NDY,0.0,,15,0.15485864864306081,0.09080467054391621,164391.50869984477,149463.99191213807,-0.09080467054391597,True,0.05
15,0.02,-10%,0.1,,15,0.22805099010146587,0.02930754696822793,152773.8242738891,150064.05755368125,-0.017737113887715754,False,0.05
15,0.02,-20%,0.2,,15,0.20872222940115548,0.024054668612330004,152643.5595564298,150499.59008424895,-0.014045594051993121,False,0.05
15,0.02,+/-10%,0.1,0.1,15,0.19586979892409476,0.02354637928821903,151813.68864934362,149676.59102567378,-0.01407710755652648,False,0.05
15,0.02,+/-20%,0.2,0.2,15,0.211783763246264,0.026127700494212477,151752.568282814,149256.16292390093,-0.016450498249628517,False,0.05
15,0.04,NHF,,,15,0.0,0.0,150742.58544216282,150742.58544216282,0.0,False,0.05
15,0.04,NDY,0.0,,15,0.16683781638635933,0.09428644736082789,163884.2160035715,148432.15549808022,-0.09428644736082778,True,0.05
15,0.04,-10%,0.1,,15,0.1071736983925294,0.04403024285467088,154979.13349923247,149139.33579172942,-0.037681186980774876,False,0.05
15,0.04,-20%,0.2,,15,0.21400091088930906,0.04847423824508694,153405.07447703063,149637.90763811686,-0.02455698973294287,False,0.05
15,0.04,+/-10%,0.1,0.1,15,0.1077307748269237,0.056371003524280545,154590.17261873986,148613.6793144145,-0.038660240836039195,True,0.05
15,0.04,+/-20%,0.2,0.2,15,0.1716408189759738,0.06465302047879218,153569.11564090246,148344.43395578212,-0.03402169546471467,True,0.05
15,0.06,NHF,,,15,0.0,0.0,150742.58544216282,150742.58544216282,0.0,False,0.05
15,0.06,NDY,0.0,,15,0.24910328382831678,0.10105304434336551,162584.2311372414,146154.59961859774,-0.10105304434336566,True,0.05
15,0.06,-10%,0.1,,15,0.183546232678364,0.08095833359822006,157783.5930007005,148148.33905315393,-0.061066260213150196,True,0.05
15,0.06,-20%,0.2,,15,0.2031370447049704,0.063656228018236,157813.2991581429,149018.7320433419,-0.05572766783101128,True,0.05
15,0.06,+/-10%,0.1,0.1,15,0.2683932202264058,0.10382413996354661,157663.67218585676,149611.28511452096,-0.05107319244628215,True,0.05
15,0.06,+/-20%,0.2,0.2,15,0.2679069560231016,0.1051254351113362,152975.2305166397,148569.89456933457,-0.02879770752707546,True,0.05
16,0.0,NHF,,,15,1.0,0.5861014726773424,163415.34263963898,111300.79563596776,-0.318908531854279,True,0.05
16,0.0,NDY,0.0,,15,0.7518742305293407,0.11551112070991175,161120.43097699076,126865.39931547747,-0.21260513923529148,True,0.05
16,0.0,-10%,0.1,,15,0.8048699100900473,0.2805734896463964,163263.59674369154,122052.02356836025,-0.2524235285593369,True,0.05
16,0.0,-20%,0.2,,15,0.8965867807692974,0.3162496459835821,163138.9556828123,119897.57353464497,-0.26505859356020794,True,0.05
16,0.0,+/-10%,0.1,0.1,15,0.40627046715503035,0.12893920215399793,157344.02564144533,137618.63899014023,-0.12536470050826842,True,0.05
16,0.0,+/-20%,0.2,0.2,15,0.42061332492022396,0.19073092140246015,158726.42300518227,138034.67202070935,-0.1303610992594305,True,0.05
16,0.02,NHF,,,15,0.36501098583007463,0.06021235628973789,151620.45987608086,150440.95712998582,-0.007779311229230161,True,0.05
16,0.02,NDY,0.0,,15,0.16423359838479387,0.1029509171740189,164225.17038435396,147318.03847022518,-0.102950917174019,True,0.05
16,0.02,-10%,0.1,,15,0.31924922576278114,0.05939176275744038,151293.66521137158,147262.33017002803,-0.026645762304134794,True,0.05
16,0.02,-20%,0.2,,15,0.26016908188891164,0.02993832451681905,151830.87046241664,148849.62879173784,-0.01963528010870995,False,0.05
16,0.02,+/-10%,0.1,0.1,15,0.21339852686302274,0.027903329176915962,150279.53303527393,147694.61936780094,-0.01720070335104279,False,0.05
16,0.02,+/-20%,0.2,0.2,15,0.20558451305682418,0.03507745669431324,150841.07873546774,147850.5747385639,-0.019825527780455116,False,0.05
16,0.04,NHF,,,15,1.3612535011128316e-16,9.07502334075221e-18,149660.35084389086,149660.35084389086,0.0,False,0.05
16,0.04,NDY,0.0,,15,0.18546801931506038,0.10928229277025574,164227.90019825398,146280.69872774408,-0.10928229277025554,True,0.05
16,0.04,-10%,0.1,,15,0.13623804475143703,0.05087632358384068,154098.5042924784,146559.55138001067,-0.048922946702706666,True,0.05
16,0.04,-20%,0.2,,15,0.04483095048496009,0.015880701450368333,149652.83180495832,148025.38777218325,-0.010874796107407457,False,0.05
16,0.04,+/-10%,0.1,0.1,15,0.13632681955029477,0.04631166538183559,153646.00787242243,147046.0602569606,-0.042955542463179355,False,0.05
16,0.04,+/-20%,0.2,0.2,15,0.10891109650598552,0.032621902515055735,150398.53919013354,147271.1702541842,-0.02079387840327179,False,0.05
16,0.06,NHF,,,15,1.3612535011128316e-16,9.07502334075221e-18,149660.35084389086,149660.35084389086,0.0,False,0.05
16,0.06,NDY,0.0,,15,0.24660986406401894,0.11606676173665176,162969.1527096735,144053.85089169577,-0.11606676173665208,True,0.05
16,0.06,-10%,0.1,,15,0.230383359931726,0.0940033148494551,158565.3094641438,146506.81759874077,-0.07604747788878621,True,0.05
16,0.06,-20%,0.2,,15,0.17214519939308542,0.08119166872877988,158377.41799636467,147139.6235670668,-0.07095578758302416,True,0.05
16,0.06,+/-10%,0.1,0.1,15,0.24728946344220748,0.10571686228386405,156605.1220462314,148658.21466599504,-0.050744875240353655,True,0.05
16,0.06,+/-20%,0.2,0.2,15,0.2719612094116861,0.14293894454560208,153971.15413039998,149926.45718945007,-0.026269186353727093,True,0.05
17,0.0,NHF,,,15,1.0,0.5579410809384079,168669.04988563235,113464.41565742505,-0.3272955783271402,True,0.05
17,0.0,NDY,0.0,,15,0.742055729176519,0.12191512494497776,166238.31935257802,131223.70366293628,-0.21062902840937997,True,0.05
17,0.0,-10%,0.1,,15,0.7506540988722771,0.20772553288584764,168904.3306574753,126874.72312150268,-0.2488367667801565,True,0.05
17,0.0,-20%,0.2,,15,0.863955934767011,0.29256825849472556,168801.3161553337,123111.6776770111,-0.2706711032766964,True,0.05
17,0.0,+/-10%,0.1,0.1,15,0.39713836226503374,0.1274105580149538,162823.2243735058,141772.60462077043,-0.12928511785546407,True,0.05
17,0.0,+/-20%,0.2,0.2,15,0.4360142650636382,0.18716581235511456,164262.78718035016,142744.46733902095,-0.1309993590800542,True,0.05
17,0.02,NHF,,,15,0.3139603166140021,0.0594044936666412,154679.53774554553,153723.2276847555,-0.006182524687675318,True,0.05
17,0.02,NDY,0.0,,15,0.17359881381253264,0.10903517978274563,169983.1056079527,151448.96712796015,-0.10903517978274554,True,0.05
17,0.02,-10%,0.1,,15,0.12185426031881218,0.03873093153583442,155404.81114878855,153240.23916022736,-0.01392860344901918,False,0.05
17,0.02,-20%,0.2,,15,0.30400929263161564,0.026062890826767014,155730.72558235543,152989.43919662578,-0.01760273302187863,False,0.05
17,0.02,+/-10%,0.1,0.1,15,0.19346638630235793,0.04227975067205637,155847.40016884168,152229.12367593296,-0.023216790841481805,False,0.05
17,0.02,+/-20%,0.2,0.2,15,0.19194951519488748,0.04369586678498219,154919.2520654803,151065.86228147143,-0.02487353723073843,False,0.05
17,0.04,NHF,,,15,0.0,0.0,152839.02089940303,152839.02089940303,0.0,False,0.05
17,0.04,NDY,0.0,,15,0.1922001144574373,0.11216681255245549,168966.55704124935,150014.11690996977,-0.11216681255245542,True,0.05
17,0.04,-10%,0.1,,15,0.1410571635348869,0.06225912722571387,161021.71953667115,152835.77016531926,-0.050837547847000966,True,0.05
17,0.04,-20%,0.2,,15,0.10548516874755817,0.0486834855538022,157499.5296679478,151573.18348205616,-0.037627707196243636,False,0.05
17,0.04,+/-10%,0.1,0.1,15,0.1508649374925756,0.052853318492001235,161750.98052029172,154044.0801109575,-0.04764669978842811,True,0.05
17,0.04,+/-20%,0.2,0.2,15,0.1861852578430301,0.07473258180358053,157408.57848303157,152339.35777675352,-0.03220422136538452,True,0.05
17,0.06,NHF,,,15,0.0,0.0,152839.02089940303,152839.02089940303,0.0,False,0.05
17,0.06,NDY,0.0,,15,0.2375578460690269,0.11705165248837705,167285.96891801004,147704.8698180377,-0.11705165248837698,True,0.05
17,0.06,-10%,0.1,,15,0.2604711502754713,0.08041947226728943,162970.2839083261,151971.59023398478,-0.06748895203820278,True,0.05
17,0.06,-20%,0.2,,15,0.22608377421852047,0.0770778425493973,161365.17094388814,151217.79054540888,-0.06288457626341085,True,0.05
17,0.06,+/-10%,0.1,0.1,15,0.265895980202284,0.12013219347944476,164058.54060552618,153674.41615799908,-0.06329523845086141,True,0.05
17,0.06,+/-20%,0.2,0.2,15,0.410681730847539,0.14900936794801023,159382.9657661343,152816.01241734152,-0.041202353822607285,True,0.05
18,0.0,NHF,,,15,1.0,0.5367671296244491,166162.15603398526,109674.00225509018,-0.3399579972189427,True,0.05
18,0.0,NDY,0.0,,15,0.7566578390545537,0.11220581060455886,164881.7525704394,130345.86768174039,-0.20945850192819168,True,0.05
18,0.0,-10%,0.1,,15,0.8122703015230789,0.238395993119263,166345.38335389146,126462.34235118366,-0.23976043217177018,True,0.05
18,0.0,-20%,0.2,,15,0.8530529902388058,0.3080353944721092,165890.88752855762,118558.15227197659,-0.28532450432777895,True,0.05
18,0.0,+/-10%,0.1,0.1,15,0.4629434309543415,0.14647882335245474,161671.53647628787,138699.33328727048,-0.1420918220344043,True,0.05
18,0.0,+/-20%,0.2,0.2,15,0.4295946967438502,0.1772615257943831,162810.81122222956,139957.69537073743,-0.14036608306249782,True,0.05
18,0.02,NHF,,,15,0.3888400029856019,0.06584000966751966,153304.53361088483,152294.60624811982,-0.006587720134411633,True,0.05
