landbase,discount_rate,flow_window,anchoring,horizon,relax_share,fd_version,ws3_version,max_abs_rel_deviation,mean_abs_rel_deviation,total_projected,total_realized,total_rel_change,occurrence,occurrence_tolerance
10,0.06,3,realized-history,15,0.26666666666666666,0.1.0b1,1.1.0a5,0.20113670409406323,0.0837967950787282,141333.7109644906,131894.24450268515,-0.06678849934236193,True,0.05
11,0.0,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.7413588584256318,0.11768107846584754,160704.43375231753,126883.7047788977,-0.21045299238940315,True,0.05
11,0.0,2,realized-history,15,0.0,0.1.0b1,1.1.0a5,0.7228574903420908,0.052661213756226725,160704.43375231753,136515.7713812538,-0.15051645935509164,True,0.05
11,0.0,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.7390786564612494,0.12634061798420756,160477.3842798098,125663.43412569255,-0.21693991530554446,True,0.05
11,0.0,3,realized-history,15,0.0,0.1.0b1,1.1.0a5,0.7229976318907884,0.07357890631412276,160477.3842798098,133440.67678195518,-0.16847674592398132,True,0.05
11,0.02,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.16868608039034538,0.10415287023658874,164581.72761901576,147440.06829899878,-0.10415287023658894,True,0.05
11,0.02,2,realized-history,15,0.2,0.1.0b1,1.1.0a5,0.14463360690269447,0.05571773841768257,164581.72761901576,155411.60597120912,-0.05571773841768276,True,0.05
11,0.02,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.16868608039034555,0.10415287023658867,164581.72761901576,147440.06829899878,-0.10415287023658894,True,0.05
11,0.02,3,realized-history,15,0.2,0.1.0b1,1.1.0a5,0.13239717675140475,0.05270988227042001,164581.72761901576,155906.6441323551,-0.05270988227041996,True,0.05
11,0.04,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.19826769514314035,0.10827729301629554,164274.38268237663,146487.19721360592,-0.10827729301629523,True,0.05
11,0.04,2,realized-history,15,0.2,0.1.0b1,1.1.0a5,0.10440394217636922,0.05150200971736257,164274.38268237663,155813.92182915512,-0.051502009717362615,True,0.05
11,0.04,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.19826769514313966,0.10827729301629525,164274.3826823766,146487.19721360592,-0.10827729301629507,True,0.05
11,0.04,3,realized-history,15,0.2,0.1.0b1,1.1.0a5,0.1465674275734702,0.06490268359756199,164274.3826823766,153612.53439995748,-0.06490268359756206,True,0.05
11,0.06,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.27114701844052735,0.11802888316010468,163656.10821395396,144339.96053913172,-0.11802888316010485,True,0.05
11,0.06,2,realized-history,15,0.3333333333333333,0.1.0b1,1.1.0a5,0.15152266280715337,0.06452406571074183,163656.10821395396,153096.36713626725,-0.06452396548426753,True,0.05
11,0.06,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.27135751872203795,0.11805549148007491,163656.10821395394,144335.60592503927,-0.11805549148007495,True,0.05
11,0.06,3,realized-history,15,0.3333333333333333,0.1.0b1,1.1.0a5,0.25631145810401224,0.08740163179829061,163656.10821395394,149352.31370497143,-0.08740153157181647,True,0.05
12,0.0,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.7547081655120241,0.11895534815411711,156666.16032233462,122984.62151943913,-0.21498924039241799,True,0.05
12,0.0,2,realized-history,15,0.0,0.1.0b1,1.1.0a5,0.7274459741313588,0.04849639827542407,156666.16032233462,133000.8917666886,-0.15105539388311823,False,0.05
12,0.0,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.7517879715914532,0.1251137396032787,156666.16032233462,122234.65713821717,-0.21977626255265306,True,0.05
12,0.0,3,realized-history,15,0.0,0.1.0b1,1.1.0a5,0.727445974131359,0.04849639827542405,156666.16032233462,133000.8917666886,-0.15105539388311823,False,0.05
12,0.02,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.16394024728308415,0.098708974614923,159960.59453051232,144171.048265612,-0.098708974614923,True,0.05
12,0.02,2,realized-history,15,0.13333333333333333,0.1.0b1,1.1.0a5,0.07516415323925323,0.03292718702739169,159960.59453051232,154693.54211739334,-0.032927187027391856,False,0.05
12,0.02,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.16400291697418992,0.09868514288183157,159960.59453051232,144174.86040380594,-0.09868514288183183,True,0.05
12,0.02,3,realized-history,15,0.13333333333333333,0.1.0b1,1.1.0a5,0.14575763509742326,0.04762679100865717,159960.59453051232,152342.18472518705,-0.04762679100865722,False,0.05
12,0.04,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.19935851735081045,0.11530608585725116,161668.01691544408,143026.71067662034,-0.11530608585725126,True,0.05
12,0.04,2,realized-history,15,0.2,0.1.0b1,1.1.0a5,0.20533343481732477,0.08208957763819587,161668.01691544408,148396.75768925057,-0.08208957763819584,True,0.05
12,0.04,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.1980940124325941,0.1153246398852051,161668.01691544405,143023.71108371523,-0.11532463988520504,True,0.05
12,0.04,3,realized-history,15,0.2,0.1.0b1,1.1.0a5,0.1730111714865437,0.06628257256550198,161668.01691544405,150952.24485272536,-0.06628257256550181,True,0.05
12,0.06,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.22243454369018706,0.12015514969669251,160719.28550431842,141408.0356954016,-0.12015514969669239,True,0.05
12,0.06,2,realized-history,15,0.3333333333333333,0.1.0b1,1.1.0a5,0.3340952849330817,0.08706155228068839,160719.28550431842,146726.81502686936,-0.08706155228068817,True,0.05
12,0.06,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.22243454369018692,0.12015514969669247,160719.28550431842,141408.03569540163,-0.12015514969669219,True,0.05
12,0.06,3,realized-history,15,0.26666666666666666,0.1.0b1,1.1.0a5,0.24050514775632217,0.06795394508765897,160719.28550431842,149797.77600263024,-0.06795394508765862,True,0.05
13,0.0,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.7502841667824667,0.11444334273941952,164457.0588196453,129692.62901124806,-0.2113891009477571,True,0.05
13,0.0,2,realized-history,15,0.0,0.1.0b1,1.1.0a5,0.7296173676725656,0.04866534815629002,164457.0588196453,139385.3289961517,-0.15245152748954943,False,0.05
13,0.0,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.7498440617705427,0.11471904792154257,164457.0588196453,129664.71675017537,-0.21155882465115436,True,0.05
13,0.0,3,realized-history,15,0.0,0.1.0b1,1.1.0a5,0.7296247254311239,0.048641648362075116,164457.0588196453,139381.70434543237,-0.152473567593789,False,0.05
13,0.02,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.15808368031318432,0.09696933800352564,166827.32012979675,150650.1853359081,-0.09696933800352561,True,0.05
13,0.02,2,realized-history,15,0.13333333333333333,0.1.0b1,1.1.0a5,0.08459198749440822,0.038945849823555805,166827.32012979675,160330.08837355545,-0.038945849823555576,False,0.05
13,0.02,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.15808368031318432,0.09696933800352549,166827.32012979675,150650.18533590814,-0.09696933800352543,True,0.05
13,0.02,3,realized-history,15,0.2,0.1.0b1,1.1.0a5,0.11393750313743337,0.043960537374437725,166827.32012979675,159493.50148815356,-0.04396053737443754,False,0.05
13,0.04,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.19693477957075511,0.1087994480947697,167469.68104730506,149249.07217675116,-0.10879944809476969,True,0.05
13,0.04,2,realized-history,15,0.2,0.1.0b1,1.1.0a5,0.12546408786184346,0.06596709280784525,167469.68104730506,156422.19305515726,-0.06596709280784514,True,0.05
13,0.04,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.19693477957075486,0.10879944809476957,167469.68104730506,149249.07217675116,-0.10879944809476969,True,0.05
13,0.04,3,realized-history,15,0.3333333333333333,0.1.0b1,1.1.0a5,0.10136969705113359,0.057907498725586946,167469.68104730506,157771.93070548377,-0.05790749872558705,True,0.05
13,0.06,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.20420660051010453,0.11150081661272762,166133.26501496823,147609.27029926053,-0.1115008166127279,True,0.05
13,0.06,2,realized-history,15,0.26666666666666666,0.1.0b1,1.1.0a5,0.09827077392765918,0.05920261365172092,166133.26501496823,156297.74151158804,-0.05920261365172128,True,0.05
13,0.06,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.20420660051010453,0.11150081661272761,166133.26501496823,147609.27029926056,-0.11150081661272773,True,0.05
13,0.06,3,realized-history,15,0.4,0.1.0b1,1.1.0a5,0.11017722959046775,0.06006941880838632,166133.26501496823,156153.73634077943,-0.06006941880838654,True,0.05
14,0.0,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.7582472916724606,0.10669949867333314,168495.55281781574,132980.17361793615,-0.21077932684834874,True,0.05
14,0.0,2,realized-history,15,0.0,0.1.0b1,1.1.0a5,0.740372290415251,0.049358152694350184,168495.55281781574,141579.66364749352,-0.15974243070631527,False,0.05
14,0.0,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.7589252453197398,0.10728746692037582,168495.55281781574,132878.68154605164,-0.2113816695819534,True,0.05
14,0.0,3,realized-history,15,0.0,0.1.0b1,1.1.0a5,0.7403722904152512,0.04935815269435022,168495.55281781574,141579.6636474935,-0.15974243070631547,False,0.05
14,0.02,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.14743533301316306,0.0893676520620724,169094.87760018307,153983.26541333122,-0.08936765206207224,True,0.05
14,0.02,2,realized-history,15,0.2,0.1.0b1,1.1.0a5,0.09148873647509968,0.047305487082939336,169094.87760018307,161095.7620520764,-0.04730548708293933,False,0.05
14,0.02,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.14743533301316264,0.08936765206207231,169094.87760018304,153983.26541333122,-0.08936765206207208,True,0.05
14,0.02,3,realized-history,15,0.26666666666666666,0.1.0b1,1.1.0a5,0.12598701235341256,0.05598111874813549,169094.87760018304,159628.7571775458,-0.05598111874813521,True,0.05
14,0.04,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.1773611007844931,0.091882079100363,168102.4675215609,152656.86330377863,-0.09188207910036304,True,0.05
14,0.04,2,realized-history,15,0.26666666666666666,0.1.0b1,1.1.0a5,0.09926497219237722,0.05970386002416784,168102.4675215609,158066.10133093645,-0.0597038600241676,True,0.05
14,0.04,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.17736110078449285,0.09188207910036293,168102.4675215609,152656.86330377866,-0.09188207910036286,True,0.05
14,0.04,3,realized-history,15,0.4,0.1.0b1,1.1.0a5,0.1376833509220938,0.059637933379420784,168102.4675215609,158077.18376259384,-0.05963793337942062,True,0.05
14,0.06,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.21456314068655055,0.09295733863055476,166573.42760894704,151089.2050918499,-0.09295733863055504,True,0.05
14,0.06,2,realized-history,15,0.3333333333333333,0.1.0b1,1.1.0a5,0.10409233327521654,0.05421081959390903,166573.42760894704,157543.3455756993,-0.05421081959390934,True,0.05
14,0.06,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.2145631406865503,0.09295733863055465,166573.42760894698,151089.2050918499,-0.09295733863055472,True,0.05
14,0.06,3,realized-history,15,0.4,0.1.0b1,1.1.0a5,0.21415526958185716,0.07759492010647147,166573.42760894698,153648.17580176963,-0.07759492010647148,True,0.05
15,0.0,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.7711940305719525,0.10210777420408322,164034.0340135672,128804.83089371856,-0.21476764460316108,True,0.05
15,0.0,2,realized-history,15,0.0,0.1.0b1,1.1.0a5,0.7522947373156221,0.05015298248770838,164034.0340135672,136414.197502016,-0.16837869456570684,True,0.05
15,0.0,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.7704183365912214,0.10996966349291733,164034.03401356726,127753.78211646335,-0.2211751488968635,True,0.05
15,0.0,3,realized-history,15,0.0,0.1.0b1,1.1.0a5,0.7522947373156224,0.05015298248770829,164034.03401356726,136414.19750201594,-0.1683786945657075,True,0.05
15,0.02,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.15485864864306081,0.09080467054391611,164391.50869984474,149463.99191213807,-0.0908046705439158,True,0.05
15,0.02,2,realized-history,15,0.2,0.1.0b1,1.1.0a5,0.09972938164528955,0.05010349188009984,164391.50869984474,156154.92007854473,-0.05010349188009967,True,0.05
15,0.02,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.1548586486430605,0.09080467054391606,164391.50869984477,149463.99191213807,-0.09080467054391597,True,0.05
15,0.02,3,realized-history,15,0.26666666666666666,0.1.0b1,1.1.0a5,0.1459062436729604,0.051804058849535525,164391.50869984477,155875.3613087941,-0.05180405884953544,True,0.05
15,0.04,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.16683781638635933,0.09428644736082778,163884.21600357146,148432.15549808025,-0.09428644736082745,True,0.05
15,0.04,2,realized-history,15,0.26666666666666666,0.1.0b1,1.1.0a5,0.14701756722166556,0.05310835505512367,163884.21600357146,155180.59487212324,-0.053108355055123464,True,0.05
15,0.04,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.1668378163863592,0.09428644736082778,163884.2160035715,148432.15549808025,-0.09428644736082761,True,0.05
15,0.04,3,realized-history,15,0.3333333333333333,0.1.0b1,1.1.0a5,0.2146398202769583,0.06581611226300504,163884.2160035715,153097.9940449459,-0.06581611226300484,True,0.05
15,0.06,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.2492416042933009,0.10108888818945215,162584.23113724138,146148.77197444075,-0.10108888818945211,True,0.05
15,0.06,2,realized-history,15,0.26666666666666666,0.1.0b1,1.1.0a5,0.09788842688084694,0.05295357241070748,162584.23113724138,153974.81528087627,-0.052953572410707486,True,0.05
15,0.06,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.24924160429330064,0.10108888818945218,162584.23113724138,146148.77197444075,-0.10108888818945211,True,0.05
15,0.06,3,realized-history,15,0.4,0.1.0b1,1.1.0a5,0.2679331531657975,0.07361881853782316,162584.23113724138,150614.97212803736,-0.07361881853782284,True,0.05
16,0.0,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.7518742305293407,0.11551112070991167,161120.43097699073,126865.39931547744,-0.21260513923529153,True,0.05
16,0.0,2,realized-history,15,0.0,0.1.0b1,1.1.0a5,0.7297846223468627,0.04893916670758925,161120.43097699073,136569.84137400385,-0.15237415549423955,False,0.05
16,0.0,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.7518742305293407,0.11551112070991151,161120.43097699076,126865.39931547747,-0.21260513923529148,True,0.05
16,0.0,3,realized-history,15,0.0,0.1.0b1,1.1.0a5,0.7297864980539704,0.048937286651424584,161120.43097699076,136569.50443520327,-0.15237624671754724,False,0.05
16,0.02,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.16423359838479373,0.10295091717401891,164225.17038435393,147318.03847022515,-0.10295091717401902,True,0.05
16,0.02,2,realized-history,15,0.13333333333333333,0.1.0b1,1.1.0a5,0.11513746899214947,0.05210296239611873,164225.17038435393,155668.55250732173,-0.05210296239611883,True,0.05
16,0.02,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.1642335983847933,0.10295091717401873,164225.17038435393,147318.03847022518,-0.10295091717401884,True,0.05
16,0.02,3,realized-history,15,0.2,0.1.0b1,1.1.0a5,0.09547479406692708,0.04190231889912096,164225.17038435393,157343.75492364622,-0.04190231889912117,False,0.05
16,0.04,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.1855169036044624,0.10927285410058828,164227.90019825398,146282.24882064422,-0.10927285410058814,True,0.05
16,0.04,2,realized-history,15,0.2,0.1.0b1,1.1.0a5,0.09274284621203968,0.05334046900541462,164227.90019825398,155467.90697790473,-0.053340469005414365,True,0.05
16,0.04,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.18566523948478011,0.10927317174699219,164227.90019825398,146282.19665424226,-0.1092731717469923,True,0.05
16,0.04,3,realized-history,15,0.2,0.1.0b1,1.1.0a5,0.16145518496043015,0.07075763642140823,164227.90019825398,152607.52214577462,-0.07075763642140813,True,0.05
16,0.06,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.24127945637132775,0.11578870206445968,162969.1527096735,144099.16604087566,-0.11578870206445988,True,0.05
16,0.06,2,realized-history,15,0.26666666666666666,0.1.0b1,1.1.0a5,0.27680057514218065,0.06899171569107622,162969.1527096735,151725.6312595121,-0.06899171569107641,True,0.05
16,0.06,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.2383531675809372,0.1157171840078134,162969.1527096735,144110.82127797074,-0.11571718400781363,True,0.05
16,0.06,3,realized-history,15,0.3333333333333333,0.1.0b1,1.1.0a5,0.11838147699896215,0.05477098988407937,162969.1527096735,154043.17089519495,-0.054770989884079614,True,0.05
17,0.0,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.7420557291765189,0.12191512494497785,166238.319352578,131223.70366293628,-0.21062902840937983,True,0.05
17,0.0,2,realized-history,15,0.0,0.1.0b1,1.1.0a5,0.7146143385733493,0.04764095590489022,166238.319352578,142457.1798585694,-0.14305449902660963,False,0.05
17,0.0,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.742055729176519,0.12191512494497779,166238.31935257796,131223.7036629363,-0.21062902840937953,True,0.05
17,0.0,3,realized-history,15,0.0,0.1.0b1,1.1.0a5,0.7146143385733497,0.04764095590489045,166238.31935257796,142457.17985856935,-0.14305449902660983,False,0.05
17,0.02,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.1735988138125325,0.1090351797827456,169983.1056079527,151448.96712796015,-0.10903517978274554,True,0.05
17,0.02,2,realized-history,15,0.2,0.1.0b1,1.1.0a5,0.11080191493039349,0.05975610246373885,169983.1056079527,159825.57773213933,-0.05975610246373886,True,0.05
17,0.02,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.17359881381253223,0.10903517978274545,169983.1056079527,151448.96712796018,-0.10903517978274536,True,0.05
17,0.02,3,realized-history,15,0.26666666666666666,0.1.0b1,1.1.0a5,0.15130378123317145,0.07072090645065345,169983.1056079527,157961.74629806113,-0.0707209064506534,True,0.05
17,0.04,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.19220008050995346,0.11216681028929,168966.55704124935,150014.11729236908,-0.11216681028928979,True,0.05
17,0.04,2,realized-history,15,0.3333333333333333,0.1.0b1,1.1.0a5,0.14353746755080374,0.07336301151711848,168966.55704124935,156570.66157102436,-0.07336301151711823,True,0.05
17,0.04,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.1921996551823934,0.11216678193411918,168966.55704124935,150014.12208344464,-0.1121667819341191,True,0.05
17,0.04,3,realized-history,15,0.26666666666666666,0.1.0b1,1.1.0a5,0.14768525739581967,0.07508034540423701,168966.55704124935,156280.48957682768,-0.07508034540423678,True,0.05
17,0.06,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.23755784606902702,0.11705165248837711,167285.96891801004,147704.8698180377,-0.11705165248837698,True,0.05
17,0.06,2,realized-history,15,0.26666666666666666,0.1.0b1,1.1.0a5,0.12366301172202131,0.06844809840386931,167285.96891801004,155835.56245592347,-0.06844809840386927,True,0.05
17,0.06,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.23755784606902677,0.11705165248837703,167285.96891801004,147704.86981803773,-0.1170516524883768,True,0.05
17,0.06,3,realized-history,15,0.3333333333333333,0.1.0b1,1.1.0a5,0.19998977871507734,0.08409801907959918,167285.96891801004,153217.55031219404,-0.0840980190795989,True,0.05
18,0.0,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.7559096361680567,0.11422725652620898,164881.7525704394,130081.48227414627,-0.21106198687102168,True,0.05
18,0.0,2,realized-history,15,0.0,0.1.0b1,1.1.0a5,0.727217275730725,0.04848115171538194,164881.7525704394,139999.84751041557,-0.1509075726823924,False,0.05
18,0.0,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.7556728010168182,0.12960518776424523,164607.66360012753,128285.69134470935,-0.22065784460469093,True,0.05
18,0.0,3,realized-history,15,0.0,0.1.0b1,1.1.0a5,0.7409674463023054,0.09860618980511679,164607.66360012753,132828.8047226991,-0.19305819779221875,True,0.05
18,0.02,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.15099488069944836,0.09108731914959028,166296.6381967241,151149.12323979512,-0.09108731914959035,True,0.05
18,0.02,2,realized-history,15,0.13333333333333333,0.1.0b1,1.1.0a5,0.0978321725531237,0.047938363459503495,166296.6381967241,158324.649512756,-0.04793836345950333,False,0.05
18,0.02,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.15099488069944822,0.0910873191495901,166296.63819672406,151149.12323979512,-0.09108731914959019,True,0.05
18,0.02,3,realized-history,15,0.26666666666666666,0.1.0b1,1.1.0a5,0.1705873033467449,0.056134448205039565,166296.63819672406,156961.66817319786,-0.056134448205039496,True,0.05
18,0.04,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.16955044581943515,0.09682709303897727,166204.59140105674,150111.48396596147,-0.09682709303897695,True,0.05
18,0.04,2,realized-history,15,0.26666666666666666,0.1.0b1,1.1.0a5,0.12903024443694935,0.05936662024229668,166204.59140105674,156337.58654082412,-0.059366620242296615,True,0.05
18,0.04,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.16955044581943515,0.09682709303897723,166204.59140105676,150111.48396596147,-0.09682709303897712,True,0.05
18,0.04,3,realized-history,15,0.2,0.1.0b1,1.1.0a5,0.10570501922782262,0.05535470307667964,166204.59140105676,157004.3855940704,-0.05535470307667971,True,0.05
18,0.06,2,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.221070285224213,0.10486970935868796,165031.65373547503,147724.83217325213,-0.104869709358688,True,0.05
18,0.06,2,realized-history,15,0.26666666666666666,0.1.0b1,1.1.0a5,0.11543900023554474,0.06261407083239395,165031.65373547503,154698.3500788949,-0.06261407083239386,True,0.05
18,0.06,3,within-plan,15,0.0,0.1.0b1,1.1.0a5,0.2206952060197157,0.10477662922105373,165031.6537354751,147740.19334229585,-0.10477662922105395,True,0.05
18,0.06,3,realized-history,15,0.3333333333333333,0.1.0b1,1.1.0a5,0.11926729895564589,0.063763130624589,165031.6537354751,154508.71884114802,-0.06376313062458921,True,0.05
